93109,"Hunter LED Поводок Manoa Glow 30/120 желтый","Категория: Поводок",2547.00,"Поводок LED светодиодный. Зарядка через USB. Дополнительные отражающие полосы улучшают видимость при выключении светодиодов. Благодаря 4-часовому миганию или постоянному освещению.  Карабин повышенной прочности, препятствующий отстегиванию. 
Длина 120 см.","http://tintin.ru/wp-content/uploads/2018/hunter/7e44d29f-afe6-11e7-812a-005056bf23ce.jpg, http://tintin.ru/wp-content/uploads/2018/hunter/7e44d29f-afe6-11e7-812a-005056bf23ce_2.jpg, http://tintin.ru/wp-content/uploads/2018/hunter/7e44d29f-afe6-11e7-812a-005056bf23ce_3.jpg"
93105,"Hunter LED Поводок Manoa Glow 30/120 оранжевый","Категория: Поводок",2547.00,"Поводок LED светодиодный. Зарядка через USB. Дополнительные отражающие полосы улучшают видимость при выключении светодиодов. Благодаря 4-часовому миганию или постоянному освещению.  Карабин повышенной прочности, препятствующий отстегиванию. 
Длина 120 см.","http://tintin.ru/wp-content/uploads/2018/hunter/5cfd86ed-afe5-11e7-812a-005056bf23ce.jpg, http://tintin.ru/wp-content/uploads/2018/hunter/5cfd86ed-afe5-11e7-812a-005056bf23ce_2.jpg, http://tintin.ru/wp-content/uploads/2018/hunter/5cfd86ed-afe5-11e7-812a-005056bf23ce_3.jpg, http://tintin.ru/wp-content/uploads/2018/hunter/5cfd86ed-afe5-11e7-812a-005056bf23ce_4.jpg"
91372,"Hunter Smart адресник-капсула большой","Категория: Адресник",296.00,"Hunter Smart адресник-капсула большой.  <br><br>
Адресник-капсула – полезная и необходимая каждому владельцу собаки вещь, особенно если питомец неожиданно потерялся…   <br>
В капсулу кладется записка с координатами владельца – адресом, телефоном, электронной почтой. 
Пристегивается к ошейнику.",http://tintin.ru/wp-content/uploads/2018/hunter/9d222416-3594-11e0-4488-001517e97967.jpg
91371,"Hunter Smart адресник-капсула малый","Категория: Адресник",244.00,"Hunter Smart адресник-капсула малый. <br><br>
Адресник-капсула – полезная и необходимая каждому владельцу собаки вещь, особенно если питомец неожиданно потерялся…   <br>
В капсулу кладется записка с координатами владельца – адресом, телефоном, электронной почтой. 
Пристегивается к ошейнику.",http://tintin.ru/wp-content/uploads/2018/hunter/9d2223e5-3594-11e0-4488-001517e97967.jpg
91827,"Hunter Smart игрушка для собак «Свинка Руди» 10 см латекс","Категория: Игрушка-животное",332.00,"Ищете для своей собаки привлекательную, яркую игрушку? Тогда игрушка от Hunter Smart (Хантер Смарт) «Свинка Руди» – то, что Вам нужно! Она специально предназначена для собак мелких пород и послужит им отличной забавой на все времена! Оранжевая «Свинка Ру",http://tintin.ru/wp-content/uploads/2018/hunter/301e46ae-3cfd-11e0-1287-001517e97967.jpg
91828,"Hunter Smart игрушка для собак «Свинка Сэм» 10 см латекс","Категория: Игрушка-животное",316.00,"Игрушка для собак «Свинка Сэм» от Hunter Smart (Хантер Смарт) – отличный подарок Вашему питомцу, если он одной из мелких пород. Забавная свинка (ее размер – 10 см) сделана из латекса – прочного и безопасного материала, который традиционно используется при",http://tintin.ru/wp-content/uploads/2018/hunter/aeceb833-3594-11e0-4488-001517e97967.jpg
91899,"Hunter Smart игрушка для собак «Свинка Тиффи» 10 см латекс","Категория: Игрушка-животное",316.00,"Яркая игрушка от Hunter Smart (Хантер Смарт) «Свинка Тиффи» будет прекрасным подарком Вашей собаке, особенно если она одной из мелких пород. «Свинка Тиффи» (ее размер 10 см) сделана из латекса – прочного и безопасного материала, часто использующегося в из",http://tintin.ru/wp-content/uploads/2018/hunter/b1269b2c-3594-11e0-4488-001517e97967.jpg
92020,"Hunter Smart игрушка для собак «Свинка» маленькая 10 см латекс","Категория: Игрушка-животное",314.00,"Отлично подойдет четвероногим мелких пород. Сделана она из латекса – прочного и безопасного материала, из которого традиционно изготавливают аксессуары для собак.",http://tintin.ru/wp-content/uploads/2018/hunter/4950f5ea-7173-11e0-d388-001517e97967.jpg
92445,"Hunter Smart когтерез маленький для кошек и собак мелких пород","Категория: Когтерезы",465.00,"Когтерез для собак мелких пород и кошек фирмы Hunter Smart существенно облегчит жизнь владельцам, которым не придется специально посещать груминг-салон, чтобы подстричь своим подопечным когти.",http://tintin.ru/wp-content/uploads/2018/hunter/26e3c670-5077-11e4-87a4-001517e97967.jpg
92462,"Hunter Smart когтерез-гильотина желтый/серый","Категория: Когтерезы",753.00,"Когтерез для собак средних и крупных пород от фирмы Hunter Smart (Хантер Смарт) существенно облегчит жизнь владельцам, которым не придется специально посещать груминг-салон, чтобы подстричь своим подопечным когти.",http://tintin.ru/wp-content/uploads/2018/hunter/8472b329-507b-11e4-87a4-001517e97967.jpg
92461,"Hunter Smart когтерез-кусачки желтый/серый","Категория: Когтерезы",822.00,"Когтерез для собак средних пород от фирмы Hunter Smart (Хантер Смарт) существенно облегчит жизнь владельцам, которым не придется специально посещать груминг-салон, чтобы подстричь своим подопечным когти.",http://tintin.ru/wp-content/uploads/2018/hunter/6c4cdd4c-507b-11e4-87a4-001517e97967.jpg
91344,"Hunter Smart миска из нержавеющей стали на штативе 2х1,8 л высота штатива 45 см","Категория: Миска",2891.00,"Hunter миски из нержавеющей стали на штативе 2х1,8 л для собак. Высота штатива 45 см.<br><br> 
Высота миски 7 см, диаметр - 21,5 см.
Миски для собак на штативе – нужная вещь в доме едва ли не каждого владельца собаки крупной породы! Большинство ветеринаров рекомендуют использовать поднятые над полом кормушки. Почему? <br>
- Подставки для еды, поднятые над полом, помогают содержать в чистоте место для кормления.<br>
- Сухой и влажный корм для собак и кошек не разбрасывается по полу.<br>
- Высокая подставка не дает слишком резвым щенкам играть с миской, наполненной водой.<br>
- Для того, чтобы проглотить воду, собаке необходимо поднять голову. При этом вода, не попавшая внутрь, выливается из пасти. От этого пол в области кормления постоянно сырой, что приводит к порче покрытия. Если миска поднята, собакам уже нет необходимости так высоко поднимать голову, и то небольшое количество воды, выливающейся из пасти, попадает уже не на пол, а в миску. <br>
- Остатки пищи и влага, которые собираются под миской, стоящей на полу, - прекрасная питательная среда для грибков и бактерий. <br>
- Кормушки, поднятые над полом, способствуют уменьшению газообразования у собак. Так уж устроен пищеварительный тракт собаки, что вместе с пищей, которую собака ест с миски, расположенной на полу, внутрь попадает много воздуха. Что может привести к повышенному газообразованию, а в некоторых случаях и к острому расширению желудка, что может привести к гибели питомца в течении нескольких часов. Чем выше подставка (конечно, в разумных пределах) , тем меньше воздуха заглатывает собака.<br>
- Некоторые животные после приема пищи срыгивают или у них бывает рвота. Причина - «ленивый» пищевод, который не в состоянии протолкнуть пищу в желудок. В результате, часть еды задерживается в пищеводе, что и приводит к неприятным последствиям. Поднятая над полом кормушка устраняет эту проблему.
- Подставки для еды сильно облегчают жизнь пожилым и больным животным с проблемами суставов и позвоночника. <br>""",http://tintin.ru/wp-content/uploads/2018/hunter/9a850f7a-3594-11e0-4488-001517e97967.jpg
91345,"Hunter Smart миска из нержавеющей стали на штативе 2х2,7 л высота штатива 45 см","Категория: Миска",3075.00,"Hunter миски из нержавеющей стали на штативе 2х2,7 л для собак. Высота штатива 45 см.<br><br> 
Высота миски 8 см, диаметр - 24,5 см.<br>
Миски для собак на штативе – нужная вещь в доме едва ли не каждого владельца собаки крупной породы! Большинство ветеринаров рекомендуют использовать поднятые над полом кормушки. Почему? <br>
- Подставки для еды, поднятые над полом, помогают содержать в чистоте место для кормления.<br>
- Сухой и влажный корм для собак и кошек не разбрасывается по полу.<br>
- Высокая подставка не дает слишком резвым щенкам играть с миской, наполненной водой.<br>
- Для того, чтобы проглотить воду, собаке необходимо поднять голову. При этом вода, не попавшая внутрь, выливается из пасти. От этого пол в области кормления постоянно сырой, что приводит к порче покрытия. Если миска поднята, собакам уже нет необходимости так высоко поднимать голову, и то небольшое количество воды, выливающейся из пасти, попадает уже не на пол, а в миску. <br>
- Остатки пищи и влага, которые собираются под миской, стоящей на полу, - прекрасная питательная среда для грибков и бактерий. <br>
- Кормушки, поднятые над полом, способствуют уменьшению газообразования у собак. Так уж устроен пищеварительный тракт собаки, что вместе с пищей, которую собака ест с миски, расположенной на полу, внутрь попадает много воздуха. Что может привести к повышенному газообразованию, а в некоторых случаях и к острому расширению желудка, что может привести к гибели питомца в течении нескольких часов. Чем выше подставка (конечно, в разумных пределах) , тем меньше воздуха заглатывает собака.<br>
- Некоторые животные после приема пищи срыгивают или у них бывает рвота. Причина - «ленивый» пищевод, который не в состоянии протолкнуть пищу в желудок. В результате, часть еды задерживается в пищеводе, что и приводит к неприятным последствиям. Поднятая над полом кормушка устраняет эту проблему.
- Подставки для еды сильно облегчают жизнь пожилым и больным животным с проблемами суставов и позвоночника. <br>""",http://tintin.ru/wp-content/uploads/2018/hunter/9a850fa2-3594-11e0-4488-001517e97967.jpg
92216,"Hunter Smart ошейник для кошек Cotton Stripes хлопок голубой","Категория: Ошейник",361.00,"Ошейник для кошек снабжен специальной безопасной застежкой safety click. Ошейник расстегнется при натяжении более 5 кг. Это нужно для того, чтобы Ваш питомец не удушился, если зацепится ошейником на какое-либо препятствие. Ошейник снабжен адресником и колокольчиком.",http://tintin.ru/wp-content/uploads/2018/hunter/a9be362f-944a-11e6-810e-00155d290810.jpg
92220,"Hunter Smart ошейник для кошек Flippy нейлон голубой","Категория: Ошейник",330.00,"Hunter Smart ошейник для кошек Flippy нейлон голубой.  <br><br>
Ошейник для кошек Flippy  - оснащен маленьким колокольчиком, чтобы вы всегда знали, где находится ваш питомец.  Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>
Хромированная фурнитура является залогом долгого использования ошейника.",http://tintin.ru/wp-content/uploads/2018/hunter/42422079-e60f-11e1-98fe-001517e97967.jpg
92213,"Hunter Smart ошейник для кошек Glossy Dots красный в горошек","Категория: Ошейник",347.00,"Hunter Smart ошейник для кошек Glossy Dots красный в горошек.
<br><br>
Ошейник для кошек Glossy Dots   - оснащен маленьким колокольчиком, чтобы вы всегда знали, где находится ваш питомец.  Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного).  <br>
Хромированная фурнитура является залогом долгого использования ошейника.",http://tintin.ru/wp-content/uploads/2018/hunter/42422073-e60f-11e1-98fe-001517e97967.jpg
92214,"Hunter Smart ошейник для кошек Glossy Dots черный в горошек","Категория: Ошейник",347.00,"Hunter Smart ошейник для кошек Glossy Dots черный  в горошек.
<br><br>
Ошейник для кошек Glossy Dots   - оснащен маленьким колокольчиком, чтобы вы всегда знали, где находится ваш питомец.  Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>
Хромированная фурнитура является залогом долгого использования ошейника.",http://tintin.ru/wp-content/uploads/2018/hunter/42422075-e60f-11e1-98fe-001517e97967.jpg
92309,"Hunter Smart ошейник для кошек Glossy Stripes лайм","Категория: Ошейник",353.00,"Ошейник для кошек снабжен специальной безопасной застежкой safety click. Ошейник расстегнется при натяжении более 5 кг. Это нужно для того, чтобы Ваш питомец не удушился, если зацепится ошейником на какое-либо препятствие. Ошейник снабжен адресником и колокольчиком.",http://tintin.ru/wp-content/uploads/2018/hunter/869cdc85-944a-11e6-810e-00155d290810.jpg
31033,"Hunter Smart ошейник для кошек Neon нейлон зеленый","Категория: Ошейник",388.00,"Hunter Smart ошейник для кошек Neon нейлон зеленый.<br><br>
Ошейник для кошек Neon нейлон  - оснащен маленьким колокольчиком, чтобы вы всегда знали, где находится ваш питомец.  Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>
Хромированная фурнитура является залогом долгого использования ошейника.",http://tintin.ru/wp-content/uploads/2018/hunter/3deaeca9-3594-11e0-4488-001517e97967.jpg
31032,"Hunter Smart ошейник для кошек Neon нейлон оранжевый","Категория: Ошейник",388.00,"Hunter Smart ошейник для кошек Neon нейлон оранжевый.<br><br>
Ошейник для кошек Neon нейлон  - оснащен маленьким колокольчиком, чтобы вы всегда знали, где находится ваш питомец.  Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>
Хромированная фурнитура является залогом долгого использования ошейника.",http://tintin.ru/wp-content/uploads/2018/hunter/3deaec8b-3594-11e0-4488-001517e97967.jpg
31031,"Hunter Smart ошейник для кошек Neon нейлон розовый","Категория: Ошейник",388.00,"Hunter Smart ошейник для кошек Neon нейлон розовый.<br><br>
Ошейник для кошек Neon нейлон  - оснащен маленьким колокольчиком, чтобы вы всегда знали, где находится ваш питомец.  Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного).  <br>
Хромированная фурнитура является залогом долгого использования ошейника.",http://tintin.ru/wp-content/uploads/2018/hunter/3deaec6c-3594-11e0-4488-001517e97967.jpg
97924,"Hunter Smart ошейник для кошек Silver Velvet черный бархат","Категория: Ошейник",409.00,"Hunter Smart ошейник для кошек Silver Velvet черный бархат.<br><br>
Ошейник из черного бархата, очень комфортный в использовании.  <br>
 - Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>
 - Хромированная фурнитура является залогом долгого использования ошейника. <br>
 - Пластиковый бегунок поможет отрегулировать и зафиксировать ошейник по размеру. <br>
- Адресная табличка и небольшой колокольчик, позвякивание которого обязательно оповестит владельца о местонахождении питомца.",http://tintin.ru/wp-content/uploads/2018/hunter/c32aa2c8-3594-11e0-4488-001517e97967.jpg
70233,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам бирюзовый","Категория: Ошейник",727.00,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам бирюзовый<br><br>
Ошейник из искусственной кожи, украшенный стразами.  <br>
 - Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>
 - Хромированная фурнитура является залогом долгого использования ошейника. <br>
 - Пластиковый бегунок поможет отрегулировать и зафиксировать ошейник по размеру. <br>
- Адресная табличка и небольшой колокольчик, позвякивание которого обязательно оповестит владельца о местонахождении питомца.",http://tintin.ru/wp-content/uploads/2018/hunter/92fee0c8-3594-11e0-4488-001517e97967.jpg
70263,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам золотистый","Категория: Ошейник",727.00,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам золотистый. <br><br>
Ошейник из искусственной кожи, украшенный стразами.  <br>
 - Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>

 - Хромированная фурнитура является залогом долгого использования ошейника. <br>
 - Пластиковый бегунок поможет отрегулировать и зафиксировать ошейник по размеру. <br>
- Адресная табличка и небольшой колокольчик, позвякивание которого обязательно оповестит владельца о местонахождении питомца.",http://tintin.ru/wp-content/uploads/2018/hunter/95a27fa6-3594-11e0-4488-001517e97967.jpg
70241,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам красный","Категория: Ошейник",727.00,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам красный<br><br>
Ошейник из искусственной кожи, украшенный стразами.  <br>
 - Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>
 - Светоотражающий элемент поможет найти любимца даже в темноте. <br>
 - Хромированная фурнитура является залогом долгого использования ошейника. <br>
 - Пластиковый бегунок поможет отрегулировать и зафиксировать ошейник по размеру. <br>
- Адресная табличка и небольшой колокольчик, позвякивание которого обязательно оповестит владельца о местонахождении питомца.",http://tintin.ru/wp-content/uploads/2018/hunter/95a27f88-3594-11e0-4488-001517e97967.jpg
70232,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам розовый","Категория: Ошейник",727.00,"Hunter Smart ошейник для кошек со стразами Modern Luxus кожзам розовый. <br><br>
Ошейник из искусственной кожи, украшенный стразами.  <br>
 - Безопасная застежка (если на прогулке кошка зацепится за что-то, то ошейник расстегнется, что не приведет к удушению животного). <br>

 - Хромированная фурнитура является залогом долгого использования ошейника. <br>
 - Пластиковый бегунок поможет отрегулировать и зафиксировать ошейник по размеру.  <br>
- Адресная табличка и небольшой колокольчик, позвякивание которого обязательно оповестит владельца о местонахождении питомца.",http://tintin.ru/wp-content/uploads/2018/hunter/92fee0a0-3594-11e0-4488-001517e97967.jpg
